Material	Upstream Material	Zone	Year	Intensity [upstream/unit]
Electricity (Industrial) [kWh]	PM2.5 [tonne]	FRCC	2020	1.36E-008
Electricity (Industrial) [kWh]	SOx [tonne]	FRCC	2020	3.72E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	FRCC	2020	1.11E-006
Electricity (Industrial) [kWh]	N2O [tonne]	FRCC	2020	6.93E-009
Electricity (Industrial) [kWh]	BC [tonne]	FRCC	2020	1.69E-009
Electricity (Industrial) [kWh]	POC [tonne]	FRCC	2020	4.74E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	FRCC	2020	0.00050262
Electricity (Industrial) [kWh]	Water Total [gal]	FRCC	2020	-0.310356
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	FRCC	2020	-6.9341243
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	FRCC	2020	-0.0660398
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	FRCC	2020	-4.9755564
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	FRCC	2020	-1.8928749
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	FRCC	2020	-0.6404645
Electricity (Industrial) [kWh]	Nuclear [MJ]	FRCC	2020	-0.4851875
Electricity (Industrial) [kWh]	Renewable [MJ]	FRCC	2020	-0.1552496
Electricity (Industrial) [kWh]	Biomass [MJ]	FRCC	2020	-0.0510403
Electricity (Industrial) [kWh]	CO2 Total [tonne]	FRCC	2025	0.00042647
Electricity (Industrial) [kWh]	CO2 [tonne]	FRCC	2025	0.00043064
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	FRCC	2025	-4.18E-006
Electricity (Industrial) [kWh]	VOC [tonne]	FRCC	2025	5.50E-008
Electricity (Industrial) [kWh]	CO [tonne]	FRCC	2025	2.10E-007
Electricity (Industrial) [kWh]	NOx [tonne]	FRCC	2025	2.59E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	FRCC	2025	2.84E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	FRCC	2025	1.23E-008
Electricity (Industrial) [kWh]	SOx [tonne]	FRCC	2025	3.42E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	FRCC	2025	1.02E-006
Electricity (Industrial) [kWh]	N2O [tonne]	FRCC	2025	6.36E-009
Electricity (Industrial) [kWh]	BC [tonne]	FRCC	2025	1.53E-009
Electricity (Industrial) [kWh]	POC [tonne]	FRCC	2025	4.25E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	FRCC	2025	0.00046158
Electricity (Industrial) [kWh]	Water Total [gal]	FRCC	2025	-0.294302
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	FRCC	2025	-6.36349
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	FRCC	2025	-0.0608212
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	FRCC	2025	-4.5597915
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	FRCC	2025	-1.742737
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	FRCC	2025	-0.9040789
Electricity (Industrial) [kWh]	Nuclear [MJ]	FRCC	2025	-0.4375458
Electricity (Industrial) [kWh]	Renewable [MJ]	FRCC	2025	-0.4665987
Electricity (Industrial) [kWh]	Biomass [MJ]	FRCC	2025	-0.0450645
Electricity (Industrial) [kWh]	CO2 Total [tonne]	FRCC	2030	0.00042992
Electricity (Industrial) [kWh]	CO2 [tonne]	FRCC	2030	0.00043411
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	FRCC	2030	-4.19E-006
Electricity (Industrial) [kWh]	VOC [tonne]	FRCC	2030	5.56E-008
Electricity (Industrial) [kWh]	CO [tonne]	FRCC	2030	2.14E-007
Electricity (Industrial) [kWh]	NOx [tonne]	FRCC	2030	2.60E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	FRCC	2030	2.82E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	FRCC	2030	1.23E-008
Electricity (Industrial) [kWh]	SOx [tonne]	FRCC	2030	3.39E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	FRCC	2030	1.03E-006
Electricity (Industrial) [kWh]	N2O [tonne]	FRCC	2030	6.41E-009
Electricity (Industrial) [kWh]	BC [tonne]	FRCC	2030	1.54E-009
Electricity (Industrial) [kWh]	POC [tonne]	FRCC	2030	4.23E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	FRCC	2030	0.0004655
Electricity (Industrial) [kWh]	Water Total [gal]	FRCC	2030	-0.2907713
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	FRCC	2030	-6.4404021
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	FRCC	2030	-0.0565012
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	FRCC	2030	-4.6637129
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	FRCC	2030	-1.7205749
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	FRCC	2030	-0.8607044
Electricity (Industrial) [kWh]	Nuclear [MJ]	FRCC	2030	-0.4151373
Electricity (Industrial) [kWh]	Renewable [MJ]	FRCC	2030	-0.4455659
Electricity (Industrial) [kWh]	Biomass [MJ]	FRCC	2030	-0.0451184
Electricity (Industrial) [kWh]	CO2 Total [tonne]	FRCC	2035	0.00043211
Electricity (Industrial) [kWh]	CO2 [tonne]	FRCC	2035	0.00043628
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	FRCC	2035	-4.19E-006
Electricity (Industrial) [kWh]	VOC [tonne]	FRCC	2035	5.63E-008
Electricity (Industrial) [kWh]	CO [tonne]	FRCC	2035	2.18E-007
Electricity (Industrial) [kWh]	NOx [tonne]	FRCC	2035	2.64E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	FRCC	2035	2.78E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	FRCC	2035	1.23E-008
Electricity (Industrial) [kWh]	SOx [tonne]	FRCC	2035	3.33E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	FRCC	2035	1.04E-006
Electricity (Industrial) [kWh]	N2O [tonne]	FRCC	2035	6.43E-009
Electricity (Industrial) [kWh]	BC [tonne]	FRCC	2035	1.56E-009
Electricity (Industrial) [kWh]	POC [tonne]	FRCC	2035	4.25E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	FRCC	2035	0.00046811
Electricity (Industrial) [kWh]	Water Total [gal]	FRCC	2035	-0.2861599
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	FRCC	2035	-6.5127236
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	FRCC	2035	-0.0570886
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	FRCC	2035	-4.7856362
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	FRCC	2035	-1.6700573
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	FRCC	2035	-0.8164561
Electricity (Industrial) [kWh]	Nuclear [MJ]	FRCC	2035	-0.369361
Electricity (Industrial) [kWh]	Renewable [MJ]	FRCC	2035	-0.4471206
Electricity (Industrial) [kWh]	Biomass [MJ]	FRCC	2035	-0.0451103
Electricity (Industrial) [kWh]	CO2 Total [tonne]	FRCC	2045	0.00040076
Electricity (Industrial) [kWh]	CO2 [tonne]	FRCC	2045	0.0004048
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	FRCC	2045	-4.05E-006
Electricity (Industrial) [kWh]	VOC [tonne]	FRCC	2045	5.26E-008
Electricity (Industrial) [kWh]	CO [tonne]	FRCC	2045	2.06E-007
Electricity (Industrial) [kWh]	NOx [tonne]	FRCC	2045	2.45E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	FRCC	2045	2.56E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	FRCC	2045	1.14E-008
Electricity (Industrial) [kWh]	SOx [tonne]	FRCC	2045	3.01E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	FRCC	2045	9.76E-007
Electricity (Industrial) [kWh]	N2O [tonne]	FRCC	2045	6.00E-009
Electricity (Industrial) [kWh]	BC [tonne]	FRCC	2045	1.47E-009
Electricity (Industrial) [kWh]	POC [tonne]	FRCC	2045	4.00E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	FRCC	2045	0.00043438
Electricity (Industrial) [kWh]	Water Total [gal]	FRCC	2045	-0.2678009
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	FRCC	2045	-6.075019
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	FRCC	2045	-0.0510699
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	FRCC	2045	-4.5262604
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	FRCC	2045	-1.4978461
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	FRCC	2045	-1.0126038
Electricity (Industrial) [kWh]	Nuclear [MJ]	FRCC	2045	-0.2909992
Electricity (Industrial) [kWh]	Renewable [MJ]	FRCC	2045	-0.7216181
Electricity (Industrial) [kWh]	Biomass [MJ]	FRCC	2045	-0.0436193
Electricity (Industrial) [kWh]	CO2 Total [tonne]	FRCC	2050	0.0003899
Electricity (Industrial) [kWh]	CO2 [tonne]	FRCC	2050	0.00039393
Electricity (Industrial) [kWh]	CO2_Biogenic [tonne]	FRCC	2050	-4.05E-006
Electricity (Industrial) [kWh]	VOC [tonne]	FRCC	2050	5.25E-008
Electricity (Industrial) [kWh]	CO [tonne]	FRCC	2050	2.10E-007
Electricity (Industrial) [kWh]	NOx [tonne]	FRCC	2050	2.47E-007
Electricity (Industrial) [kWh]	PM10 [tonne]	FRCC	2050	2.40E-008
Electricity (Industrial) [kWh]	PM2.5 [tonne]	FRCC	2050	1.12E-008
Electricity (Industrial) [kWh]	SOx [tonne]	FRCC	2050	2.72E-007
Electricity (Industrial) [kWh]	CH4 [tonne]	FRCC	2050	9.71E-007
Electricity (Industrial) [kWh]	N2O [tonne]	FRCC	2050	5.78E-009
Electricity (Industrial) [kWh]	BC [tonne]	FRCC	2050	1.49E-009
Electricity (Industrial) [kWh]	POC [tonne]	FRCC	2050	4.00E-009
Electricity (Industrial) [kWh]	GHG-100 [tonne]	FRCC	2050	0.00042323
Electricity (Industrial) [kWh]	Water Total [gal]	FRCC	2050	-0.2604876
Electricity (Industrial) [kWh]	Fossil Fuel [MJ]	FRCC	2050	-6.009459
Electricity (Industrial) [kWh]	Petroleum Fuel [MJ]	FRCC	2050	-0.0475353
Electricity (Industrial) [kWh]	Natural Gas Fuel [MJ]	FRCC	2050	-4.649973
Electricity (Industrial) [kWh]	Coal Fuel [MJ]	FRCC	2050	-1.3119667
Electricity (Industrial) [kWh]	Non Fossil Fuel [MJ]	FRCC	2050	-1.0193593
Electricity (Industrial) [kWh]	Nuclear [MJ]	FRCC	2050	-0.2777078
Electricity (Industrial) [kWh]	Renewable [MJ]	FRCC	2050	-0.741698
Electricity (Industrial) [kWh]	Biomass [MJ]	FRCC	2050	-0.0436419
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2015	0.00042356
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2015	0.00043418
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2015	-8.47E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2015	4.87E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2015	1.65E-007
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2015	2.92E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2015	5.63E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2015	2.43E-008
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2015	7.21E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2015	0.00000086
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2015	6.83E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2015	2.14E-009
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2015	5.00E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2015	0.00045729
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2015	-1.2518149
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2015	-5.5381838
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2015	-0.0711303
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2015	-2.6942526
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2015	-2.8260576
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2015	-1.6711184
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2015	-0.322408
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2015	-1.3486889
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2015	-0.0909305
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2020	0.00032458
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2020	0.00032927
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2020	-2.37E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2020	3.24E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2020	8.60E-008
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2020	1.40E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2020	2.86E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2020	8.87E-009
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2020	4.22E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2020	6.14E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2020	5.00E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2020	7.53E-010
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2020	2.15E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2020	0.00034883
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2020	-1.5175473
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2020	-4.0892539
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2020	-0.0620128
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2020	-1.5966288
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2020	-2.430832
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2020	-2.1383167
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2020	-0.3081407
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2020	-1.8301581
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2020	-0.0255402
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2025	0.00025027
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2025	0.00025586
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2025	-1.95E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2025	2.47E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2025	6.48E-008
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2025	1.03E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2025	2.23E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2025	6.79E-009
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2025	3.29E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2025	4.70E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2025	3.87E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2025	5.71E-010
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2025	1.57E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2025	0.0002707
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2025	-1.4851113
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2025	-3.1370975
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2025	-0.0498403
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2025	-1.1923612
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2025	-1.8947797
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2025	-2.5422238
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2025	-0.2576534
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2025	-2.2846087
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2025	-0.0210443
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2030	0.00024394
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2030	0.00025533
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2030	-6.41E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2030	2.48E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2030	7.99E-008
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2030	1.04E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2030	2.59E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2030	7.88E-009
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2030	3.15E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2030	4.65E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2030	3.82E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2030	7.53E-010
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2030	1.94E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2030	0.00026555
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2030	-1.4923352
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2030	-3.0908357
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2030	-0.0484362
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2030	-1.2443077
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2030	-1.7981999
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2030	-2.5884481
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2030	-0.2097716
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2030	-2.378679
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2030	-0.0689823
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2035	0.00023656
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2035	0.00024901
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2035	-6.41E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2035	2.41E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2035	7.92E-008
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2035	1.01E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2035	2.51E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2035	7.63E-009
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2035	3.03E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2035	4.54E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2035	3.70E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2035	7.39E-010
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2035	1.85E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2035	0.00025883
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2035	-1.4842463
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2035	-3.0112644
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2035	-0.0472396
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2035	-1.2412857
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2035	-1.7227496
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2035	-2.6179055
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2035	-0.2061244
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2035	-2.4117981
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2035	-0.0689779
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2045	0.00023251
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2045	0.00024574
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2045	-6.41E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2045	2.41E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2045	8.13E-008
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2045	9.99E-008
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2045	2.44E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2045	7.52E-009
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2045	2.90E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2045	4.54E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2045	3.63E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2045	7.46E-010
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2045	1.86E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2045	0.0002555
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2045	-1.4399438
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2045	-2.9930726
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2045	-0.0451543
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2045	-1.3039813
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2045	-1.6439916
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2045	-2.6155452
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2045	-0.2012904
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2045	-2.4142662
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2045	-0.0689919
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-ExCA	2050	0.00023465
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-ExCA	2050	0.00024891
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-ExCA	2050	-7.10E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-ExCA	2050	2.50E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-ExCA	2050	8.84E-008
Electricity (for existing) [kWh]	NOx [tonne]	WECC-ExCA	2050	1.05E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-ExCA	2050	2.48E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-ExCA	2050	7.81E-009
Electricity (for existing) [kWh]	SOx [tonne]	WECC-ExCA	2050	2.83E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-ExCA	2050	4.67E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-ExCA	2050	3.66E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-ExCA	2050	8.04E-010
Electricity (for existing) [kWh]	POC [tonne]	WECC-ExCA	2050	2.00E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-ExCA	2050	0.00025842
Electricity (for existing) [kWh]	Water Total [gal]	WECC-ExCA	2050	-1.4244957
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-ExCA	2050	-3.0663041
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-ExCA	2050	-0.0448782
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-ExCA	2050	-1.4294697
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-ExCA	2050	-1.5920496
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-ExCA	2050	-2.5766906
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-ExCA	2050	-0.163816
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-ExCA	2050	-2.4129044
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-ExCA	2050	-0.0764901
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-CA	2015	0.0003249
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-CA	2015	0.00035354
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-CA	2015	-2.39E-005
Electricity (for existing) [kWh]	VOC [tonne]	WECC-CA	2015	5.11E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-CA	2015	2.78E-007
Electricity (for existing) [kWh]	NOx [tonne]	WECC-CA	2015	2.94E-007
Electricity (for existing) [kWh]	PM10 [tonne]	WECC-CA	2015	5.09E-008
Electricity (for existing) [kWh]	PM2.5 [tonne]	WECC-CA	2015	2.15E-008
Electricity (for existing) [kWh]	SOx [tonne]	WECC-CA	2015	2.28E-007
Electricity (for existing) [kWh]	CH4 [tonne]	WECC-CA	2015	8.85E-007
Electricity (for existing) [kWh]	N2O [tonne]	WECC-CA	2015	5.75E-009
Electricity (for existing) [kWh]	BC [tonne]	WECC-CA	2015	3.08E-009
Electricity (for existing) [kWh]	POC [tonne]	WECC-CA	2015	7.30E-009
Electricity (for existing) [kWh]	GHG-100 [tonne]	WECC-CA	2015	0.00036313
Electricity (for existing) [kWh]	Water Total [gal]	WECC-CA	2015	-0.6060924
Electricity (for existing) [kWh]	Fossil Fuel [MJ]	WECC-CA	2015	-5.3201823
Electricity (for existing) [kWh]	Petroleum Fuel [MJ]	WECC-CA	2015	-0.0352976
Electricity (for existing) [kWh]	Natural Gas Fuel [MJ]	WECC-CA	2015	-4.6239897
Electricity (for existing) [kWh]	Coal Fuel [MJ]	WECC-CA	2015	-0.6733492
Electricity (for existing) [kWh]	Non Fossil Fuel [MJ]	WECC-CA	2015	-1.6862571
Electricity (for existing) [kWh]	Nuclear [MJ]	WECC-CA	2015	-0.388845
Electricity (for existing) [kWh]	Renewable [MJ]	WECC-CA	2015	-1.2973974
Electricity (for existing) [kWh]	Biomass [MJ]	WECC-CA	2015	-0.2569051
Electricity (for existing) [kWh]	CO2 Total [tonne]	WECC-CA	2020	0.00021163
Electricity (for existing) [kWh]	CO2 [tonne]	WECC-CA	2020	0.00022423
Electricity (for existing) [kWh]	CO2_Biogenic [tonne]	WECC-CA	2020	-7.79E-006
Electricity (for existing) [kWh]	VOC [tonne]	WECC-CA	2020	3.01E-008
Electricity (for existing) [kWh]	CO [tonne]	WECC-CA	2020	1.38E-007
