Technology	Year	Nameplate Capacity [kg/yr]	Production?	Lifetime [yr]	Scaling Exponent	Capital Cost [$]	Capital Cost [$/km]	Fixed Operating Cost [$/yr]	Fixed Operating Cost [$/km/yr]	Variable Operating Cost [$/kg]	Variable Operating Cost [$/km/kg]	Maximum Utilization [kg/kg]	Storage [kg]
GH2 Pipeline Compressor	2005	1796843.09	No	20	0.784391402	298358.8865	0	24903.86095	0	0	0	1	0
GH2 Pipeline Compressor	2005	1976527.399	No	20	0.787141159	321519.2973	0	26532.59571	0	0	0	1	0
GH2 Pipeline Compressor	2005	2174180.138	No	20	0.789700804	346568.3752	0	28285.44039	0	0	0	1	0
GH2 Pipeline Compressor	2005	2391598.152	No	20	0.79208232	373660.1355	0	30172.30581	0	0	0	1	0
GH2 Pipeline Compressor	2005	2630757.967	No	20	0.794297094	402961.1535	0	32203.90593	0	0	0	1	0
GH2 Pipeline Compressor	2005	2893833.764	No	20	0.796355931	434651.5879	0	34391.8232	0	0	0	1	0
GH2 Pipeline Compressor	2005	3183217.141	No	20	0.798269058	468926.289	0	36748.57928	0	0	0	1	0
GH2 Pipeline Compressor	2005	3501538.855	No	20	0.800046139	505995.9966	0	39287.7115	0	0	0	1	0
GH2 Pipeline Compressor	2005	3851692.74	No	20	0.801696288	546088.6356	0	42023.85557	0	0	0	1	0
GH2 Pipeline Compressor	2005	4236862.014	No	20	1	589450.7176	0	44972.83496	0	0	0	1	0
GH2 Pipeline Compressor	2005	4660548.216	No	20	0.7902956	713184.021	0	53052.07231	0	0	0	1	0
GH2 Pipeline Compressor	2005	5126603.037	No	20	0.792176382	768978.2586	0	56802.89232	0	0	0	1	0
GH2 Pipeline Compressor	2005	5639263.341	No	20	0.793967609	829286.0668	0	60846.21447	0	0	0	1	0
GH2 Pipeline Compressor	2005	6203189.675	No	20	0.795673219	894476.2628	0	65205.67269	0	0	0	1	0
GH2 Pipeline Compressor	2005	6823508.643	No	20	0.797296851	964947.9127	0	69906.83283	0	0	0	1	0
GH2 Pipeline Compressor	2005	7505859.507	No	20	0.798841845	1041132.799	0	74977.35003	0	0	0	1	0
GH2 Pipeline Compressor	2005	8256445.457	No	20	0.800311266	1123498.088	0	80447.13884	0	0	0	1	0
GH2 Pipeline Compressor	2005	9082090.003	No	20	0.80170791	1212549.201	0	86348.55673	0	0	0	1	0
GH2 Pipeline Compressor	2005	9990299.004	No	20	0.80303432	1308832.929	0	92716.60233	0	0	0	1	0
GH2 Pipeline Compressor	2005	10989328.9	No	20	0.804292796	1412940.779	0	99589.12933	0	0	0	1	0
GH2 Pipeline Compressor	2005	12088261.79	No	20	0.80548541	1525512.597	0	107007.0773	0	0	0	1	0
GH2 Pipeline Compressor	2005	13297087.97	No	20	0.806614014	1647240.464	0	115014.7205	0	0	0	1	0
GH2 Pipeline Compressor	2005	14626796.77	No	20	0.807680253	1778872.912	0	123659.9367	0	0	0	1	0
GH2 Pipeline Compressor	2005	16089476.45	No	20	0.808685576	1921219.458	0	132994.4964	0	0	0	1	0
GH2 Pipeline Compressor	2005	17698424.09	No	20	0.809631247	2075155.491	0	143074.3748	0	0	0	1	0
GH2 Pipeline Compressor	2005	19468266.5	No	20	0.810518353	2241627.548	0	153960.088	0	0	0	1	0
GH2 Pipeline Compressor	2005	21415093.15	No	20	0.811347817	2421658.984	0	165717.0551	0	0	0	1	0
GH2 Pipeline Compressor	2005	23556602.47	No	20	0.812120404	2616356.085	0	178415.9877	0	0	0	1	0
GH2 Pipeline Compressor	2005	25912262.71	No	20	0.812836731	2826914.641	0	192133.3098	0	0	0	1	0
GH2 Pipeline Compressor	2005	28503488.99	No	20	0.813497278	3054627.027	0	206951.609	0	0	0	1	0
GH2 Pipeline Compressor	2005	31353837.88	No	20	0.814102393	3300889.808	0	222960.1217	0	0	0	1	0
GH2 Pipeline Compressor	2005	34489221.67	No	20	0.814652303	3567211.922	0	240255.2553	0	0	0	1	0
GH2 Pipeline Compressor	2005	37938143.84	No	20	0.81514712	3855223.469	0	258941.1485	0	0	0	1	0
GH2 Pipeline Compressor	2005	41731958.22	No	20	0.815586849	4166685.154	0	279130.2741	0	0	0	1	0
GH2 Pipeline Compressor	2005	45905154.05	No	20	0.815971397	4503498.422	0	300944.0849	0	0	0	1	0
GH2 Pipeline Compressor	2005	50495669.45	No	20	0.816300577	4867716.336	0	324513.7082	0	0	0	1	0
GH2 Pipeline Compressor	2005	55545236.4	No	20	0.816574118	5261555.245	0	349980.6896	0	0	0	1	0
GH2 Pipeline Compressor	2005	61099760.04	No	20	0.816791673	5687407.288	0	377497.7905	0	0	0	1	0
GH2 Pipeline Compressor	2005	67209736.04	No	20	0.816952821	6147853.794	0	407229.8435	0	0	0	1	0
GH2 Pipeline Compressor	2005	73930709.64	No	20	0.817057078	6645679.635	0	439354.6672	0	0	0	1	0
GH2 Pipeline Compressor	2005	81323780.61	No	20	0.817103903	7183888.581	0	474064.0458	0	0	0	1	0
GH2 Pipeline Compressor	2005	89456158.67	No	20	0.817092705	7765719.732	0	511564.7774	0	0	0	1	0
GH2 Pipeline Compressor	2005	98401774.54	No	20	0.816995199	8394665.077	0	552079.7939	0	0	0	1	0
GH2 Pipeline Compressor	2005	113162040.7	No	20	0.816764724	9410077.882	0	617448.0206	0	0	0	1	0
GH2 Pipeline Compressor	2005	130136346.8	No	20	0.81633369	10547974.54	0	690649.5258	0	0	0	1	0
GH2 Pipeline Compressor	2005	156163616.2	No	20	0.815636858	12240732.05	0	799463.9807	0	0	0	1	0
GH2 Pipeline Compressor	2005	187396339.4	No	20	0.814708592	14203341.66	0	925528.6827	0	0	0	1	0
GH2 Pipeline Compressor	2005	224875607.3	No	20	0.813543703	16477835.98	0	1071526.206	0	0	0	1	0
GH2 Pipeline Compressor	2005	269850728.8	No	20	0.812137274	19112503.58	0	1240538.197	0	0	0	1	0
GH2 Pipeline Compressor	2005	323820874.5	No	20	0.810484848	22162748.65	0	1436100.205	0	0	0	1	0
GH2 Pipeline Compressor	2005	388585049.4	No	20	0.808582628	25692053.71	0	1662263.087	0	0	0	1	0
GH2 Pipeline Compressor	2005	466302059.3	No	20	0.6	29773055.11	0	1923661.603	0	0	0	1	0
GH2 Pipeline Compressor	2005	559562471.2	No	20	0.809138958	33137395.55	0	2139406.093	0	0	0	1	0
GH2 Pipeline Compressor	2005	671474965.4	No	20	1	38404932.2	0	2476585.577	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	10000	No	20	0.6	111899.776	0	56911.74273	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	11000	No	20	0.6	114114.4607	0	58282.89392	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	12100	No	20	0.6	116485.5626	0	59692.37307	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	13310	No	20	0.6	119024.1753	0	61141.48202	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	14641	No	20	0.6	121742.1828	0	62631.5812	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	16105.1	No	20	0.6	124652.3157	0	64164.09296	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	17715.61	No	20	0.6	127768.2123	0	65740.50521	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	19487.171	No	20	0.6	131104.4831	0	67362.37526	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	21435.8881	No	20	0.6	134676.7806	0	69031.33388	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	23579.47691	No	20	0.6	138501.8741	0	70749.0897	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	25937.4246	No	20	0.6	142597.7299	0	72517.43389	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	28531.16706	No	20	0.6	146983.5965	0	74338.2451	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	31384.28377	No	20	0.6	151680.0974	0	76213.4948	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	34522.71214	No	20	0.6	156709.3294	0	78145.25296	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	37974.98336	No	20	0.6	162094.9683	0	80135.69412	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	41772.48169	No	20	0.6	167862.3826	0	82187.10385	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	45949.72986	No	20	0.6	174038.7547	0	84301.88569	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	50544.70285	No	20	0.6	180653.212	0	86482.56858	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	55599.17313	No	20	0.6	187736.9659	0	88731.81472	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	61159.09045	No	20	0.6	195323.4627	0	91052.42805	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	67274.99949	No	20	0.6	203448.5436	0	93447.36334	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	74002.49944	No	20	0.6	212150.6177	0	95919.7358	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	81402.74939	No	20	0.6	221470.8467	0	98472.83147	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	89543.02433	No	20	0.6	231453.3436	0	101110.1183	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	98497.32676	No	20	0.6	242145.3851	0	103835.2579	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	108347.0594	No	20	0.6	253597.6402	0	106652.1184	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	119181.7654	No	20	0.6	265864.4147	0	109564.7879	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	131099.9419	No	20	0.6	279003.9143	0	112577.589	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	144209.9361	No	20	0.6	293078.5254	0	115695.0943	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	158630.9297	No	20	0.6	308155.1184	0	118922.1433	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	174494.0227	No	20	0.6	324305.3711	0	122263.8598	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	191943.425	No	20	0.6	341606.1166	0	125725.6714	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	211137.7675	No	20	0.6	360139.7169	0	129313.3297	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	232251.5442	No	20	0.6	379994.4629	0	133032.9325	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	255476.6986	No	20	0.6	401265.0039	0	136890.9469	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	281024.3685	No	20	0.6	424052.809	0	140894.2346	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	309126.8053	No	20	0.6	448466.6612	0	145050.0789	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	340039.4859	No	20	0.6	474623.1887	0	149366.2137	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	374043.4344	No	20	0.6	502647.4343	0	153850.8541	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	411447.7779	No	20	0.6	532673.4668	0	158512.7299	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	452592.5557	No	20	0.6	564845.0371	0	163361.1211	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	497851.8112	No	20	0.6	599316.2827	0	168405.8958	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	547636.9924	No	20	0.6	636252.4832	0	173657.5513	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	602400.6916	No	20	0.6	675830.8724	0	179127.2581	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	662640.7608	No	20	0.6	718241.5088	0	184826.9066	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	728904.8369	No	20	0.6	763688.2111	0	190769.1575	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	801795.3205	No	20	0.6	812389.5619	0	196967.4961	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	881974.8526	No	20	0.6	864579.986	0	203436.2904	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	970172.3378	No	20	0.6	920510.9075	0	210190.8528	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1115698.189	No	20	0.6	1009859.787	0	220646.8175	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1227268.007	No	20	0.6	1076210.239	0	228178.2589	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1349994.808	No	20	0.6	1147322.663	0	236056.8462	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1484994.289	No	20	0.6	1223540.935	0	244302.9986	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1633493.718	No	20	0.6	1305233.946	0	252938.5095	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1796843.09	No	20	0.6	1392797.439	0	261986.6453	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	1976527.399	No	20	0.6	1486655.976	0	271472.2501	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	2174180.138	No	20	0.6	1587265.062	0	281421.8594	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	2391598.152	No	20	0.6	1695113.421	0	291863.8214	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	2630757.967	No	20	0.6	1810725.435	0	302828.4273	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	2893833.764	No	20	0.6	1934663.778	0	314348.0514	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	3183217.141	No	20	0.6	2067532.237	0	326457.3016	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	3501538.855	No	20	0.6	2209978.747	0	339193.1807	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	3851692.74	No	20	0.6	2362698.649	0	352595.2598	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	4236862.014	No	20	0.6	2526438.196	0	366705.8648	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	4660548.216	No	20	0.802473402	2701998.324	0	381570.2763	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	5126603.037	No	20	0.6	3120139.303	0	411899.311	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	5639263.341	No	20	0.70485181	3336380.47	0	429338.3359	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	6203189.675	No	20	0.706571371	3568217.175	0	447750.8758	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	6823508.643	No	20	0.708223386	3816789.12	0	467201.218	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	7505859.507	No	20	0.709811263	4083320.164	0	487758.2313	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	8256445.457	No	20	0.711338202	4369124.572	0	509495.7015	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	9082090.003	No	20	0.712807202	4675613.734	0	532492.6908	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	9990299.004	No	20	0.714221072	5004303.372	0	556833.9243	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	10989328.9	No	20	0.715582435	5356821.286	0	582610.2045	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	12088261.79	No	20	0.716893738	5734915.67	0	609918.8559	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	13297087.97	No	20	0.718157256	6140464.047	0	638864.2019	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	14626796.77	No	20	0.719375102	6575482.86	0	669558.0768	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	16089476.45	No	20	0.720549232	7042137.769	0	702120.3743	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	17698424.09	No	20	0.721681456	7542754.709	0	736679.6362	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	19468266.5	No	20	0.722773439	8079831.761	0	773373.6839	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	21415093.15	No	20	0.723826715	8656051.893	0	812350.2943	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	23556602.47	No	20	0.724842686	9274296.638	0	853767.9256	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	25912262.71	No	20	0.725822636	9937660.772	0	897796.4946	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	28503488.99	No	20	0.726767733	10649468.07	0	944618.2096	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	31353837.88	No	20	0.727679037	11413288.19	0	994428.4629	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	34489221.67	No	20	0.728557505	12232954.85	0	1047436.787	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	37938143.84	No	20	0.729404	13112585.24	0	1103867.88	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	41731958.22	No	20	0.730219293	14056600.9	0	1163962.698	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	45905154.05	No	20	0.731004073	15069750.14	0	1227979.635	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	50495669.45	No	20	0.73175895	16157132	0	1296195.776	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	55545236.4	No	20	0.732484465	17324222.02	0	1368908.242	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	61099760.04	No	20	0.733181088	18576899.85	0	1446435.632	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	67209736.04	No	20	0.733849232	19921478.8	0	1529119.56	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	73930709.64	No	20	0.734489255	21364737.63	0	1617326.307	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	81323780.61	No	20	0.735101466	22913954.5	0	1711448.574	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	89456158.67	No	20	0.73568613	24576943.44	0	1811907.375	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	98401774.54	No	20	0.736368242	26362093.39	0	1919154.046	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	113162040.7	No	20	0.737127318	29219706.97	0	2089713.678	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	130136346.8	No	20	0.737928743	32390517.93	0	2277579.763	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	156163616.2	No	20	0.738746303	37055101.72	0	2551740.222	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	187396339.4	No	20	0.739467374	42397755.17	0	2863101.654	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	224875607.3	No	20	0.740092935	48517097.4	0	3216910.039	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	269850728.8	No	20	0.740624201	55525987.57	0	3619149.451	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	323820874.5	No	20	0.741062781	63553553.52	0	4076643.394	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	388585049.4	No	20	0.741410839	72747506.66	0	4597169.638	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	466302059.3	No	20	0.710926183	83276784.36	0	5189590.328	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	559562471.2	No	20	0.744310827	94801665.68	0	5830012.571	0	0	0	1	0
GH2 Pipeline Salt Cavern Storage	2005	671474965.4	No	20	1	108580397.4	0	6596089.915	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	18250	No	20	0.6	1602876.984	0	116391.8432	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	20075	No	20	0.6	1603659.05	0	116639.8932	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	22082.5	No	20	0.6	1604518.623	0	116912.7132	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	24290.75	No	20	0.6	1605463.31	0	117212.7732	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	26719.825	No	20	0.6	1606501.448	0	117542.7884	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	29391.8075	No	20	0.6	1607642.171	0	117905.7439	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	32330.98825	No	20	0.6	1608895.487	0	118304.9211	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	35564.08708	No	20	0.6	1610272.349	0	118743.927	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	39120.49578	No	20	0.6	1611784.748	0	119226.7262	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	43032.54536	No	20	0.6	1613445.797	0	119757.6764	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	47335.7999	No	20	0.6	1615269.833	0	120341.5661	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	52069.37989	No	20	0.6	1617272.523	0	120983.6578	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	57276.31788	No	20	0.6	1619470.972	0	121689.7339	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	63003.94966	No	20	0.6	1621883.844	0	122466.1474	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	69304.34463	No	20	0.6	1624531.492	0	123319.8778	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	76234.77909	No	20	0.6	1627436.09	0	124258.592	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	83858.257	No	20	1	1630621.774	0	125290.7106	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	92244.0827	No	20	0.6	1938070.355	0	144220.5776	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	101468.491	No	20	0.6	1941899.226	0	145468.1562	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	111615.3401	No	20	0.6	1946094.897	0	146839.6919	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	122776.8741	No	20	0.6	1950690.91	0	148347.4244	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	135054.5615	No	20	0.6	1955723.578	0	150004.7888	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	148560.0176	No	20	0.6	1961232.158	0	151826.5293	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	163416.0194	No	20	1	1967259.028	0	153828.8248	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	179757.6213	No	20	0.6	2493730.152	0	181106.9128	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	197733.3835	No	20	0.6	2500519.472	0	183538.2258	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	217506.7218	No	20	0.6	2507930.154	0	186209.733	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	239257.394	No	20	1	2516013.852	0	189144.919	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	263183.1334	No	20	0.6	2826287.509	0	210037.3948	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	289501.4467	No	20	0.6	2835885.926	0	213579.6409	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	318451.5914	No	20	1	2846333.118	0	217470.4451	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	350296.7505	No	20	0.6	3158484.071	0	239377.2364	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	367811.5881	No	20	0.6	3164676.493	0	241724.6361	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	386202.1675	No	20	0.6	3171136.382	0	244187.2551	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	405512.2759	No	20	1	3177873.672	0	246770.6789	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	425787.8896	No	20	1	3337339.849	0	264352.9985	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	447077.2841	No	20	0.6	3595831.309	0	275203.1203	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	469431.1483	No	20	0.6	3604121.964	0	278218.8281	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	492902.7058	No	20	0.893718495	3612759.833	0	281381.8867	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	517547.841	No	20	0.836462205	3773778.103	0	320735.096	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	543425.2331	No	20	0.6	3930976.142	0	326949.3346	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	570596.4947	No	20	0.824812115	3940729.509	0	330598.4174	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	599126.3195	No	20	0.776409015	4102549.375	0	340370.2304	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	629082.6355	No	20	0.6	4260939.614	0	347118.3905	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	660536.7672	No	20	1	4271924.669	0	351327.0644	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	693563.6056	No	20	0.712750941	4538010.438	0	457158.7273	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	728241.7859	No	20	0.70471158	4698596.851	0	464566.6038	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	764653.8752	No	20	0.670033139	4862958.101	0	475382.3058	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	802886.5689	No	20	0.6	5024560.274	0	483254.278	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	843030.8974	No	20	1	5038864.632	0	488640.239	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	885182.4422	No	20	0.626283952	5352415.344	0	653290.1828	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	929441.5643	No	20	0.971536412	5518490.827	0	665103.4862	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	975913.6426	No	20	0.6	5786373.999	0	679353.5973	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1024709.325	No	20	0.6	5954519.751	0	902308.7265	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1075944.791	No	20	0.6	6120676.622	0	911921.212	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1129742.03	No	20	1	6289973.711	0	925005.1647	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1186229.132	No	20	0.6	6607630.564	0	1211818.763	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1245540.589	No	20	0.6	6880254.103	0	1227799.909	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1307817.618	No	20	1	7052600.633	0	1242022.977	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1373208.499	No	20	0.6	7373429.327	0	1590176.834	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1441868.924	No	20	0.6	7694940.655	0	1607943.269	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1513962.37	No	20	1	7972197.868	0	1625643.351	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1589660.489	No	20	0.6	8296618.966	0	2035321.704	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1669143.513	No	20	1	8621846.326	0	2054532.996	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1752600.689	No	20	0.6	9052264.796	0	2530665.028	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1840230.723	No	20	1	9380617.47	0	2550980.709	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	1932242.259	No	20	1	9709909.123	0	3083091.121	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	2028854.372	No	20	0.6	10293868.46	0	3687080.757	0	0	0	1	0
GH2 Pipeline Station (350bar)	2005	2130297.091	No	20	1	10626555.39	0	3709219.643	0	0	0	1	0
GH2 Pipeline Station (700bar)	2005	18250	No	20	0.6	1846681.272	0	128622.6632	0	0	0	1	0
GH2 Pipeline Station (700bar)	2005	20075	No	20	0.6	1848680.339	0	128931.371	0	0	0	1	0
