Material	Zone	Year	Price [$/unit]	Billable?	Quantity [unit]	Period
Electricity (Industrial) [kWh]	Zone_WECC_PNW	2045	0.047	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_PNW	2046	0.046	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_PNW	2047	0.045	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_PNW	2048	0.044	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_PNW	2049	0.043	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_PNW	2050	0.042	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2025	0.09	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2026	0.088	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2027	0.086	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2028	0.085	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2029	0.083	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2030	0.081	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2031	0.080	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2032	0.078	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2033	0.077	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2034	0.075	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2035	0.074	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2036	0.072	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2037	0.071	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2038	0.069	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2039	0.068	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2040	0.066	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2041	0.065	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2042	0.064	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2043	0.063	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2044	0.061	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2045	0.060	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2046	0.059	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2047	0.058	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2048	0.057	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2049	0.055	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SCE	2050	0.054	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2025	0.09	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2026	0.088	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2027	0.086	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2028	0.085	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2029	0.083	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2030	0.081	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2031	0.080	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2032	0.078	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2033	0.077	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2034	0.075	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2035	0.074	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2036	0.072	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2037	0.071	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2038	0.069	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2039	0.068	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2040	0.066	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2041	0.065	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2042	0.064	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2043	0.063	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2044	0.061	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2045	0.060	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2046	0.059	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2047	0.058	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2048	0.057	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2049	0.055	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SF	2050	0.054	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2025	0.07	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2026	0.069	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2027	0.067	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2028	0.066	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2029	0.065	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2030	0.063	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2031	0.062	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2032	0.061	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2033	0.060	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2034	0.058	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2035	0.057	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2036	0.056	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2037	0.055	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2038	0.054	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2039	0.053	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2040	0.052	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2041	0.051	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2042	0.050	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2043	0.049	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2044	0.048	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2045	0.047	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2046	0.046	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2047	0.045	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2048	0.044	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2049	0.043	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_SNV	2050	0.042	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2025	0.07	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2026	0.069	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2027	0.067	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2028	0.066	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2029	0.065	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2030	0.063	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2031	0.062	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2032	0.061	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2033	0.060	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2034	0.058	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2035	0.057	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2036	0.056	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2037	0.055	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2038	0.054	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2039	0.053	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2040	0.052	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2041	0.051	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2042	0.050	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2043	0.049	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2044	0.048	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2045	0.047	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2046	0.046	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2047	0.045	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2048	0.044	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2049	0.043	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_UT	2050	0.042	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2025	0.07	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2026	0.069	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2027	0.067	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2028	0.066	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2029	0.065	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2030	0.063	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2031	0.062	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2032	0.061	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2033	0.060	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2034	0.058	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2035	0.057	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2036	0.056	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2037	0.055	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2038	0.054	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2039	0.053	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2040	0.052	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2041	0.051	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2042	0.050	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2043	0.049	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2044	0.048	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2045	0.047	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2046	0.046	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2047	0.045	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2048	0.044	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2049	0.043	TRUE	Infinity	1 Year
Electricity (Industrial) [kWh]	Zone_WECC_WY	2050	0.042	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2025	0.142004149	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2026	0.141308888	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2027	0.140613627	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2028	0.139918366	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2029	0.139223105	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2030	0.138527844	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2031	0.138072535	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2032	0.137617227	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2033	0.137161919	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2034	0.136706611	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2035	0.136251302	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2036	0.134869433	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2037	0.133487563	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2038	0.132105694	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2039	0.130723824	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2040	0.129341955	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2041	0.129273013	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2042	0.129204071	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2043	0.12913513	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2044	0.129066188	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2045	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2046	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2047	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2048	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2049	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_CALN	2050	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2025	0.138023408	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2026	0.137755343	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2027	0.137487278	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2028	0.137219212	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2029	0.136951147	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2030	0.136683082	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2031	0.136131106	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2032	0.13557913	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2033	0.135027155	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2034	0.134475179	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2035	0.133923203	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2036	0.132938012	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2037	0.131952821	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2038	0.130967629	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2039	0.129982438	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2040	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2041	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2042	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2043	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2044	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2045	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2046	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2047	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2048	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2049	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_LADW	2050	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2025	0.142585405	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2026	0.142380179	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2027	0.142174953	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2028	0.141969727	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2029	0.141764501	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2030	0.141559275	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2031	0.139193753	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2032	0.13682823	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2033	0.134462708	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2034	0.132097186	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2035	0.129731664	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2036	0.129609861	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2037	0.129488058	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2038	0.129366255	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2039	0.129244452	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2040	0.129122649	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2041	0.129097569	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2042	0.129072488	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2043	0.129047408	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2044	0.129022327	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2045	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2046	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2047	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2048	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2049	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WEC_SDGE	2050	0.128997247	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2025	0.08562262	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2026	0.084845807	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2027	0.084068995	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2028	0.083292182	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2029	0.08251537	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2030	0.081738558	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2031	0.08156175	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2032	0.081384942	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2033	0.081208134	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2034	0.081031326	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2035	0.080854519	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2036	0.081275764	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2037	0.081697009	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2038	0.082118255	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2039	0.0825395	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2040	0.082960745	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2041	0.082419437	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2042	0.081878128	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2043	0.081336819	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2044	0.080795511	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2045	0.080254202	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2046	0.080273975	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2047	0.080293747	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2048	0.08031352	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2049	0.080333293	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_AZ	2050	0.080353065	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2025	0.077781612	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2026	0.07778498	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2027	0.077788348	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2028	0.077791716	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2029	0.077795084	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2030	0.077798451	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2031	0.077786171	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2032	0.07777389	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2033	0.07776161	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2034	0.077749329	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2035	0.077737049	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2036	0.077731832	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2037	0.077726616	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2038	0.077721399	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2039	0.077716183	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2040	0.077710966	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2041	0.077703614	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2042	0.077696263	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2043	0.077688911	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2044	0.077681559	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2045	0.077674207	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2046	0.077674808	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2047	0.077675409	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2048	0.07767601	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2049	0.077676612	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_CO	2050	0.077677213	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2025	0.071130573	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2026	0.07101607	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2027	0.070901567	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2028	0.070787065	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2029	0.070672562	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2030	0.070558059	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2031	0.070496838	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2032	0.070435618	TRUE	Infinity	1 Year
Electricity (Commercial) [kWh]	Zone_WECC_ID	2033	0.070374397	TRUE	Infinity	1 Year
